starttime,detector_id,speed,volume,traveltime
2019-12-01T00:00:00-08:00,100873,61.39,10436,1.13
2019-12-01T00:00:00-08:00,101691,68.23,16668,0.4
2019-12-01T00:00:00-08:00,5069,59.94,3955,0.65
2019-12-01T00:00:00-08:00,101044,68.08,13359,0.81
2019-12-01T00:00:00-08:00,100872,71.8,6892,1.07
2019-12-01T00:00:00-08:00,101692,,0,
2019-12-01T00:00:00-08:00,100871,66.45,15998,1.15
2019-12-01T00:00:00-08:00,100870,60.68,17204,1.26
2019-12-01T00:00:00-08:00,101693,1.5,12,20
2019-12-01T00:00:00-08:00,100869,55.6,14019,1.49
2019-12-01T00:00:00-08:00,101113,56.61,902,33.65
2019-12-01T00:00:00-08:00,1000162,68.03,18169,1.13
2019-12-01T00:00:00-08:00,101698,33.38,102,0.9
2019-12-01T00:00:00-08:00,5070,59.99,3231,0.65
2019-12-01T00:00:00-08:00,100868,57.95,14757,1.43
2019-12-01T00:00:00-08:00,101699,,0,
2019-12-01T00:00:00-08:00,100867,61.25,8218,1.55
2019-12-01T00:00:00-08:00,101704,,0,
2019-12-01T00:00:00-08:00,5004,59.81,10335,0.51
2019-12-01T00:00:00-08:00,100866,58.39,23,1.63
2019-12-01T00:00:00-08:00,101705,9.56,16,3.14
2019-12-01T00:00:00-08:00,100865,59.96,13261,0.91
2019-12-01T00:00:00-08:00,1000161,65.55,18322,1.17
2019-12-01T00:00:00-08:00,101706,1.45,11,20.69
2019-12-01T00:00:00-08:00,5075,53.73,13217,0.61
2019-12-01T00:00:00-08:00,5039,57.08,14889,0.84
2019-12-01T00:00:00-08:00,100864,55.33,15656,0.99
2019-12-01T00:00:00-08:00,101710,5.76,25,5.21
2019-12-01T00:00:00-08:00,100863,50.49,19591,1.08
2019-12-01T00:00:00-08:00,101711,7.39,36,4.06
2019-12-01T00:00:00-08:00,100862,63.16,12913,1.26
2019-12-01T00:00:00-08:00,101740,55.88,10007,0.67
2019-12-01T00:00:00-08:00,100861,59.11,17077,1.34
2019-12-01T00:00:00-08:00,1000160,62.2,12726,1.23
2019-12-01T00:00:00-08:00,5076,59.83,11984,0.55
2019-12-01T00:00:00-08:00,101052,67.14,28697,0.17
2019-12-01T00:00:00-08:00,101741,63.25,1996,0.59
2019-12-01T00:00:00-08:00,100860,56.19,13023,1.41
2019-12-01T00:00:00-08:00,101742,56.05,8501,0.31
2019-12-01T00:00:00-08:00,100859,56.43,11853,1.63
2019-12-01T00:00:00-08:00,101743,60.94,1567,0.29
2019-12-01T00:00:00-08:00,100858,58.14,15730,1.58
2019-12-01T00:00:00-08:00,101744,46.98,9962,0.63
2019-12-01T00:00:00-08:00,100857,53,17388,1.73
2019-12-01T00:00:00-08:00,5077,58.05,17721,0.57
2019-12-01T00:00:00-08:00,101054,64.94,4857,0.85
2019-12-01T00:00:00-08:00,101745,53,1269,0.55
2019-12-01T00:00:00-08:00,100848,70.46,7859,0.6
2019-12-01T00:00:00-08:00,101746,43.53,2481,1.42
2019-12-01T00:00:00-08:00,100847,65.36,15106,0.65
2019-12-01T00:00:00-08:00,1000159,65.68,18247,0.4
2019-12-01T00:00:00-08:00,100846,65.66,5818,1.48
2019-12-01T00:00:00-08:00,101747,41.49,1565,1.49
2019-12-01T00:00:00-08:00,5028,57.76,15383,0.64
2019-12-01T00:00:00-08:00,100845,60.37,9313,1.62
2019-12-01T00:00:00-08:00,5094,58.66,13068,0.7
2019-12-01T00:00:00-08:00,101748,39.69,5154,1.56
2019-12-01T00:00:00-08:00,100844,60.26,15408,0.77
2019-12-01T00:00:00-08:00,101749,52.49,3218,2.89
2019-12-01T00:00:00-08:00,100843,55.66,19128,0.84
2019-12-01T00:00:00-08:00,101750,55.03,1364,2.76
2019-12-01T00:00:00-08:00,1000158,65.17,17350,0.4
2019-12-01T00:00:00-08:00,1000175,64.43,15045,0.59
2019-12-01T00:00:00-08:00,100842,53.68,11664,0.87
2019-12-01T00:00:00-08:00,101751,50.14,3349,3.03
2019-12-01T00:00:00-08:00,5095,55.37,19981,0.74
2019-12-01T00:00:00-08:00,100841,69.7,14367,0.56
2019-12-01T00:00:00-08:00,101752,53.64,2846,2.83
2019-12-01T00:00:00-08:00,100840,46.56,17662,0.84
2019-12-01T00:00:00-08:00,101753,44.25,5896,1.01
2019-12-01T00:00:00-08:00,100839,56.87,12431,0.69
2019-12-01T00:00:00-08:00,101043,68.53,7779,0.81
2019-12-01T00:00:00-08:00,1000157,65.16,9083,0.4
2019-12-01T00:00:00-08:00,100838,65.59,14064,0.63
2019-12-01T00:00:00-08:00,101754,49.76,1300,0.9
2019-12-01T00:00:00-08:00,5117,59.94,9584,0.58
2019-12-01T00:00:00-08:00,101114,58.46,12899,2.45
2019-12-01T00:00:00-08:00,100837,59.68,17892,0.69
2019-12-01T00:00:00-08:00,101755,49.17,2374,0.91
2019-12-01T00:00:00-08:00,100836,59.32,9202,0.7
2019-12-01T00:00:00-08:00,101760,49.51,2057,5.59
2019-12-01T00:00:00-08:00,100835,63.88,13888,0.33
2019-12-01T00:00:00-08:00,101761,41.19,3214,6.72
2019-12-01T00:00:00-08:00,1000156,67.56,17674,0.76
2019-12-01T00:00:00-08:00,100834,59.45,18334,0.35
2019-12-01T00:00:00-08:00,101768,42.17,14039,1.29
2019-12-01T00:00:00-08:00,5118,57.09,15303,0.6
